iter	Logloss
573	0.01346921929
574	0.01345202726
575	0.01338855029
576	0.01330763592
577	0.01324032345
578	0.01322429777
579	0.01320875264
580	0.01318344488
581	0.01315644137
582	0.01313234148
583	0.01309274244
584	0.01308474728
585	0.01305561992
586	0.01301751591
587	0.01294858529
588	0.0129434995
589	0.01290469611
590	0.01288422804
591	0.01287631731
592	0.01286325722
593	0.01280157075
594	0.01279199474
595	0.01275518853
596	0.01273571271
597	0.01273017685
598	0.01268444987
599	0.01263428085
600	0.01254935515
601	0.01248192917
602	0.01245950606
603	0.01242996619
604	0.01241646235
605	0.0123951922
606	0.01234090328
607	0.01231395038
608	0.01226174521
609	0.01224190883
610	0.01216586898
611	0.01213816135
612	0.01211233416
613	0.01206769628
614	0.01202449156
615	0.01201762192
616	0.01194220877
617	0.01191499288
618	0.01188682101
619	0.01186534429
620	0.01181674937
621	0.01179735951
622	0.01172565344
623	0.01171307733
624	0.01170770322
625	0.01166057223
626	0.01162030932
627	0.01161307078
628	0.01160659951
629	0.01157369909
630	0.01156688707
631	0.01153946475
632	0.01151552108
633	0.01149874284
634	0.01148476155
635	0.01146004602
636	0.01143485031
637	0.01141590826
638	0.01139662088
639	0.01137832677
640	0.01134874657
641	0.01127831161
642	0.01124749285
643	0.01119295777
644	0.01115128751
645	0.01110459409
646	0.0110923153
647	0.01103124041
648	0.01099572138
649	0.0109869826
650	0.01096667194
651	0.01091845888
652	0.01089439094
653	0.01084694491
654	0.01079931972
655	0.01079900065
656	0.01076854451
657	0.0107645053
658	0.01072646291
659	0.0106666889
660	0.01062848181
661	0.01061582175
662	0.01060020077
663	0.01059973508
664	0.01058238496
665	0.01053283839
666	0.01051739085
667	0.01047181573
668	0.01041661526
669	0.01036094457
670	0.01028650752
671	0.01026651359
672	0.01022560255
673	0.01017373096
674	0.01013524223
675	0.01008579434
676	0.01006840608
677	0.01005834538
678	0.01001096267
679	0.009974629445
680	0.009948448287
681	0.009911893498
682	0.009864941821
683	0.009827023541
684	0.009801776027
685	0.009759453168
686	0.009731959963
687	0.009715934847
688	0.009674089987
689	0.009628489487
690	0.009587042539
691	0.009582059656
692	0.009536011641
693	0.009504670774
694	0.009479966027
695	0.009446486182
696	0.009429764716
697	0.009422643431
698	0.009418313895
699	0.009395560713
700	0.009372751893
701	0.00933010847
702	0.009329559475
703	0.009315685302
704	0.009314709382
705	0.009311051617
706	0.009295102649
707	0.009280462434
708	0.009263859653
709	0.009234070523
710	0.009214574853
711	0.009200345271
712	0.009169193144
713	0.009142885693
714	0.009119808693
715	0.009112850287
716	0.009089933587
717	0.009064458646
718	0.009056565143
719	0.009049322634
720	0.009042407787
721	0.009020431997
722	0.009002385759
723	0.008972955785
724	0.008938902143
725	0.008914117561
726	0.008868949013
727	0.008854277861
728	0.008840455406
729	0.008797659255
730	0.008773165785
731	0.008748913125
732	0.008725418143
733	0.008689460343
734	0.00866245764
735	0.008638515685
736	0.008618249583
737	0.008611868578
738	0.008589298834
739	0.008589225838
740	0.008583357801
741	0.008566398884
742	0.00856267854
743	0.008541295522
744	0.008533018602
745	0.008514192695
746	0.008500211973
747	0.008489469577
748	0.008474366664
749	0.008470010651
750	0.008461012647
751	0.008430660709
752	0.008417835332
753	0.008407103223
754	0.008384533462
755	0.008361874623
756	0.008354645736
757	0.008300879393
758	0.008296752153
759	0.008279641282
760	0.008270930002
761	0.008266133244
762	0.008241014194
763	0.008237864482
764	0.008233332239
765	0.008220776443
766	0.00818384674
767	0.008176033514
768	0.008139190025
769	0.00809708587
770	0.008084411274
771	0.008080581795
772	0.008059890917
773	0.008047438922
774	0.008024586314
775	0.008017688886
776	0.008007048351
777	0.007986031685
778	0.007939476885
779	0.007917065315
780	0.007907095702
781	0.0079000225
782	0.007891453811
783	0.007874146061
784	0.007839198369
785	0.007823501497
786	0.007822394455
787	0.007805493254
788	0.007772569466
789	0.007747271007
790	0.007722632958
791	0.007696126758
792	0.007675359606
793	0.007659624808
794	0.007649166713
795	0.007642494477
796	0.007638579124
797	0.007637908971
798	0.007619601809
799	0.007613291216
800	0.00760653384
801	0.00758353575
802	0.007573123275
803	0.00757308948
804	0.007573049544
805	0.007550185505
806	0.007548076391
807	0.007516023738
808	0.007508608914
809	0.007497512383
810	0.007491083839
811	0.007463952872
812	0.007440244417
813	0.007428422888
814	0.007410812447
815	0.007395023881
816	0.007381412969
817	0.007362478354
818	0.007338945151
819	0.007334905325
820	0.007334899918
821	0.007328542596
822	0.007303742523
823	0.007283717515
824	0.007278297641
825	0.007268542008
826	0.007260094039
827	0.007246649453
828	0.007237134114
829	0.007225446249
830	0.007216425843
831	0.007216421112
832	0.007213007647
833	0.007209221334
834	0.007196866766
835	0.007178751031
836	0.007152821143
837	0.007114053342
838	0.007075982851
839	0.007069260231
840	0.007063252256
841	0.007022046521
842	0.007017332643
843	0.007012770797
844	0.006998562704
845	0.006998559325
846	0.00698448121
847	0.006966331688
848	0.00695054851
849	0.006925637235
850	0.00691530324
851	0.00690321549
852	0.006898822794
853	0.006886568316
854	0.006875028707
855	0.006843262419
856	0.006838088494
857	0.006828723602
858	0.00682532809
859	0.006798956149
860	0.006786808892
861	0.006772721362
862	0.006768590577
863	0.006765104231
864	0.006764576306
865	0.006748034952
866	0.006746763589
867	0.006743612712
868	0.006739264331
869	0.006718585214
870	0.006703843016
871	0.006685177208
872	0.006677130919
873	0.006654759513
874	0.006621825351
875	0.006606847452
876	0.006597134617
877	0.006580556088
878	0.006574534208
879	0.006574524069
880	0.006566106422
881	0.006556514849
882	0.006556523518
883	0.006544571502
884	0.006517817586
885	0.006508412423
886	0.006504028886
887	0.006503452356
888	0.006503275274
889	0.006500251695
890	0.006497632836
891	0.006491363555
892	0.006478951803
893	0.006462120875
894	0.006434874816
895	0.006408254584
896	0.006384782979
897	0.006371834347
898	0.00636536678
899	0.006349586669
900	0.006343349081
901	0.006331042694
902	0.006302437471
903	0.006284651254
904	0.006279750386
905	0.006279732137
906	0.006272878552
907	0.006271355626
908	0.006264523286
909	0.006264513823
910	0.006264473329
911	0.006258911831
912	0.006257474977
913	0.006242974736
914	0.006234090772
915	0.006229855147
916	0.006229510828
917	0.006213182961
918	0.006208281987
919	0.006208272524
920	0.006206141899
921	0.006192721284
922	0.006165799641
923	0.006154913262
924	0.00614965021
925	0.006141608213
926	0.006141281026
927	0.006136363235
928	0.006129365859
929	0.006120425081
930	0.006113373822
931	0.006105193073
932	0.006099810273
933	0.00609981568
934	0.006089650383
935	0.006079728321
936	0.006073540644
937	0.006052725645
938	0.006049386173
939	0.006039702711
940	0.006023352865
941	0.006011329796
942	0.006005744378
943	0.006005201074
944	0.006003885498
945	0.00600071816
946	0.005984860127
947	0.005969119273
948	0.005955441263
949	0.005945415156
950	0.00594539488
951	0.005941555756
952	0.00593808717
953	0.005925681723
954	0.00592066403
955	0.005911439163
956	0.005906930378
957	0.005889921431
958	0.005876980397
959	0.005865461411
960	0.005850465129
961	0.005845405256
962	0.005814981565
963	0.005802672918
964	0.005797192383
965	0.005782476963
966	0.0057796188
967	0.005772441278
968	0.005769928043
969	0.005762206933
970	0.005762210312
971	0.00576210026
972	0.00575690704
973	0.005746661952
974	0.005726372645
975	0.00572212825
976	0.005718490203
977	0.005713726114
978	0.005698539203
979	0.005689215568
980	0.005676448476
981	0.005663607729
982	0.005660221053
983	0.005656751186
984	0.005653995511
985	0.005638481951
986	0.005618608974
987	0.005609508209
988	0.005591011218
989	0.005586325073
990	0.00558467927
991	0.005581878446
992	0.005581847752
993	0.005581703892
994	0.005581680971
995	0.005579171125
996	0.005579172815
997	0.005570214698
998	0.005557440542
999	0.005553785756
1000	0.005548826272
1001	0.005535204048
1002	0.005530747877
1003	0.005530764098
1004	0.00552717786
1005	0.005524676025
1006	0.005521757773
1007	0.005505281868
1008	0.0054958726
1009	0.005487720921
1010	0.00548768341
1011	0.005480373322
1012	0.005465112164
1013	0.00545581332
1014	0.005453134136
1015	0.005435811349
1016	0.00542642846
1017	0.005424589769
1018	0.005424569434
1019	0.005421647094
1020	0.005399723649
1021	0.005394850193
1022	0.005375551518
1023	0.005367996902
1024	0.005363386688
1025	0.005355304545
1026	0.005349944108
1027	0.005324344028
1028	0.005302182164
1029	0.005295564056
1030	0.005289561918
1031	0.005282003358
1032	0.005281981392
1033	0.005280586514
1034	0.005280581107
1035	0.005280575758
1036	0.005272143743
1037	0.00526113691
1038	0.005255806761
1039	0.005252127745
1040	0.005231990457
1041	0.005220828456
1042	0.005205524029
1043	0.005184562648
1044	0.005169368568
1045	0.005152791546
1046	0.005147911781
1047	0.005139904979
1048	0.005133678271
1049	0.005116266855
1050	0.00510144755
1051	0.005086123356
1052	0.005074921998
1053	0.005070629076
1054	0.005063307677
1055	0.005059198609
1056	0.005059202326
1057	0.005055780211
1058	0.005045594465
1059	0.005035469016
1060	0.00503434186
1061	0.005015683359
1062	0.005006686502
1063	0.005000032725
1064	0.004980225414
1065	0.00497502347
1066	0.004970107219
1067	0.004968383616
1068	0.004955846716
1069	0.004949630334
1070	0.004944462664
1071	0.004936813109
1072	0.004928837703
1073	0.004924219415
1074	0.004920518347
1075	0.004915040495
1076	0.004913501432
1077	0.004908760603
1078	0.00490364197
1079	0.004894348363
1080	0.004894337607
1081	0.004894335579
1082	0.004891822007
1083	0.004890907412
1084	0.004890891249
1085	0.004887825488
1086	0.004885942795
1087	0.00488593874
1088	0.004880926745
1089	0.004874543218
1090	0.00487449523
1091	0.004871573433
1092	0.004870349787
1093	0.004862315326
1094	0.00486232473
1095	0.004851863717
1096	0.004846064792
1097	0.004846062485
1098	0.004838036635
1099	0.004838047449
1100	0.004835148827
1101	0.004828002902
00430175352
1102	0.00429366737
1103	0.004287729343
1104	0.004272557994
1105	0.004261653639
1106	0.004256483141
1107	0.004248943805
1108	0.004242586495
1109	0.004231421739
1110	0.004218953261
1111	0.004218951571
1112	0.004218960358
1113	0.004218947178
1114	0.004210186498
1115	0.004198819606
1116	0.004191015489
1117	0.004179398878
1118	0.004179398878
1119	0.004174436043
1120	0.004163428456
1121	0.004159871596
1122	0.004145775193
1123	0.004142593021
1124	0.004139327991
1125	0.004136079078
1126	0.004113770167
1127	0.004113758118
1128	0.004102807117
1129	0.004097753509
1130	0.004085269493
1131	0.004077612286
1132	0.004069962091
1133	0.004057073843
1134	0.004047320106
1135	0.004039022059
1136	0.004034133682
1137	0.004019799075
1138	0.004014827928
1139	0.004008552933
1140	0.004005624953
1141	0.0040038009
1142	0.003993205925
1143	0.003978590504
1144	0.003966759724
1145	0.003966752348
1146	0.003966725592
1147	0.003957722827
1148	0.003954144979
1149	0.00394925125
1150	0.003946789527
1151	0.003939932507
1152	0.003939929069
1153	0.003939922648
1154	0.003939902804
1155	0.003933503043
1156	0.003920861464
1157	0.003913998517
1158	0.003913987086
1159	0.003909442653
1160	0.003901731798
1161	0.003895312585
1162	0.003891043801
1163	0.003886356695
1164	0.003875070923
1165	0.003872102459
1166	0.00386647157
1167	0.003860883548
1168	0.003856704744
1169	0.003853331097
1170	0.003846298452
1171	0.00384005098
1172	0.003840044559
1173	0.003833130468
1174	0.003829882511
1175	0.003822121059
1176	0.003818126609
1177	0.003817369279
1178	0.003810315745
1179	0.003808181939
1180	0.003797296899
1181	0.00379729014
1182	0.003790437273
1183	0.003790412941
1184	0.003783792503
1185	0.00377977067
1186	0.003777202009
1187	0.003774421112
1188	0.003770270015
1189	0.003767640437
1190	0.003761990597
1191	0.003757299998
1192	0.003753224132
1193	0.003751334975
1194	0.003746394864
1195	0.003736236283
1196	0.003729164727
1197	0.003726318899
1198	0.003719280885
1199	0.003716337492
1200	0.003710861696
1201	0.003700092677
1202	0.003692399167
1203	0.003692368077
1204	0.003691858563
1205	0.00368879057
1206	0.003679248897
1207	0.003670256778
1208	0.003666759171
1209	0.003664164623
1210	0.003657708566
1211	0.003654560629
1212	0.0036501585
1213	0.003650003267
1214	0.003647978351
1215	0.003643068384
04178434542
1219	0.004175929188
1220	0.004171208778
1221	0.004164629046
1222	0.004156124524
1223	0.004148709864
1224	0.004148393661
1225	0.004148403121
1226	0.004144374585
1227	0.00413971302
1228	0.004125216721
1229	0.004124073096
1230	0.004122587662
1231	0.004113812875
1232	0.004101022254
1233	0.004099640113
1234	0.004096355468
1235	0.004095693476
1236	0.00409567726
1237	0.00409110226
1238	0.004077738388
1239	0.004073551933
1240	0.004066310414
1241	0.004061161569
1242	0.004056673246
1243	0.004041890948
1244	0.00402861161
1245	0.004024224595
1246	0.004021930043
1247	0.004016026329
1248	0.004012886826
1249	0.004007687078
1250	0.004006040528
1251	0.004000365206
1252	0.004000365206
1253	0.003999580943
1254	0.003995059385
1255	0.003995058033
1256	0.00398993536
1257	0.00398991064
1258	0.003989895438
1259	0.003973554754
1260	0.003966120479
1261	0.003952741015
1262	0.003949056776
1263	0.003937926603
1264	0.003932027681
1265	0.003930175001
1266	0.003929900189
1267	0.003921718972
1268	0.003904620007
1269	0.003904562519
1270	0.003904551988
1271	0.003900534583
1272	0.003897421388
1273	0.003889551442
1274	0.00388602121
1275	0.003882111383
1276	0.003877711392
1277	0.003874452598
1278	0.00387032419
1279	0.00385823435
1280	0.00385823739
1281	0.003851727261
1282	0.003851715775
1283	0.003839816558
1284	0.003839805072
1285	0.003836838914
1286	0.003829543471
1287	0.003829552254
1288	0.003828563843
1289	0.003821881918
1290	0.003809875263
1291	0.003800945757
1292	0.003790105816
1293	0.003785027703
1294	0.003773054406
1295	0.003773036839
1296	0.003769619116
1297	0.003760542194
1298	0.00375671557
1299	0.003752641541
1300	0.003752619921
003413971132
1299	0.003409320066
1300	0.003402311427
1301	0.003394713035
1302	0.003392733462
1303	0.003388536519
1304	0.003384643467
1305	0.003384631977
1306	0.003384604604
1307	0.003382066758
1308	0.003381515714
1309	0.003378685235
1310	0.003378674083
1311	0.003376255485
1312	0.003373094172
1313	0.003373079302
1314	0.003373072543
1315	0.003373045449
1316	0.003373045111
1317	0.003373045787
6913296
1318	0.003331911984
1319	0.003323351405
1320	0.003314364884
1321	0.003308037457
1322	0.003306821587
1323	0.003304041144
1324	0.003304024253
1325	0.003302257103
1326	0.003300701929
1327	0.003295485701
1328	0.003291848474
1329	0.003291840029
1330	0.003291850839
1331	0.003291827529
1332	0.003287402039
1333	0.003283514115
1334	0.003280772997
1335	0.003278872054
1336	0.003274916481
1337	0.003271020518
1338	0.003266519722
1339	0.003254552527
1340	0.003254553879
1341	0.003252742575
1342	0.003252729459
1343	0.003249311073
1344	0.003249298236
1345	0.003245840959
1346	0.003245807911
1347	0.0032458096
1348	0.003245809938
1349	0.003242768527
1350	0.003242757041
1351	0.003240654009
1352	0.003240656711
1353	0.003236221619
1354	0.003231869045
1355	0.003225089382
1356	0.003224326731
1357	0.003224320312
1358	0.003224315245
1359	0.003224331798
1360	0.003222364119
1361	0.003222366821
1362	0.003216910909
1363	0.003216901788
1364	0.003216900099
1365	0.00321657624
1366	0.003216470465
1367	0.003216458582
1368	0.003213459049
1369	0.003213441365
1370	0.003212994751
1371	0.003212992386
1372	0.003212976847
1373	0.003212968063
1374	0.003212947794
1375	0.00321144808
1376	0.003211447067
